dag_name_prefix,dag_domain,dag_load_note,dag_name,table_catalog,table_schema_group,table_schema,table_name,sproc_call,table_type,dag_type,task_type,Status,Domain Dag Seq,Task Number Seq,sched_interval,sched_interval_dev,sched_interval_stg,dag_email,sa_dev,sa_stg,sa_prod,team,snow_alert,snow_assignment_group,snow_severity,airflow_url
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_SHELF_LABEL_OPTIONS,SP_SHELF_LABEL_OPTIONS(),DAGS,SEQ_LOAD,Call SP,Ready,3,27,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_STOCK_NUMBER_CODE,SP_CUSTOMER_STOCK_NUMBER_CODE(),DAGS,SEQ_LOAD,Call SP,Ready,3,28,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_340B_CONTRACT_FEE_POLICY,SP_340B_CONTRACT_FEE_POLICY(),DAGS,SEQ_LOAD,Call SP,Ready,3,29,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_RETAIL_PRICE_TIER,SP_RETAIL_PRICE_TIER(),DAGS,SEQ_LOAD,Call SP,Ready,3,30,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_INCOTERMS,SP_INCOTERMS(),DAGS,SEQ_LOAD,Call SP,Ready,3,31,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_SHIPPING_CONDITIONS,SP_SHIPPING_CONDITIONS(),DAGS,SEQ_LOAD,Call SP,Ready,3,32,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_SHELF_LABEL,SP_SHELF_LABEL(),DAGS,SEQ_LOAD,Call SP,Ready,3,33,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CENTRAL_BILLING_BLOCK,SP_CENTRAL_BILLING_BLOCK(),DAGS,SEQ_LOAD,Call SP,Ready,3,34,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_ACCOUNT_ASSIGNMENT_GROUP,SP_ACCOUNT_ASSIGNMENT_GROUP(),DAGS,SEQ_LOAD,Call SP,Ready,3,35,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_TRADING_PARTNER_COMPANY,SP_TRADING_PARTNER_COMPANY(),DAGS,SEQ_LOAD,Call SP,Ready,3,36,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_ACCOUNT_GROUP,SP_CUSTOMER_ACCOUNT_GROUP(),DAGS,SEQ_LOAD,Call SP,Ready,3,37,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_PRIMARY_SECONDARY_CODE,SP_PRIMARY_SECONDARY_CODE(),DAGS,SEQ_LOAD,Call SP,Ready,3,38,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CREDIT_MEMO_PREFERENCES,SP_CREDIT_MEMO_PREFERENCES(),DAGS,SEQ_LOAD,Call SP,Ready,3,39,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_ITEM_PARTIAL_DELIVERY,SP_ITEM_PARTIAL_DELIVERY(),DAGS,SEQ_LOAD,Call SP,Ready,3,40,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CLASS_OF_TRADE_LEVEL_ONE,SP_CLASS_OF_TRADE_LEVEL_ONE(),DAGS,SEQ_LOAD,Call SP,Ready,3,41,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_SUPPRESS_ZERO_PRINTING,SP_SUPPRESS_ZERO_PRINTING(),DAGS,SEQ_LOAD,Call SP,Ready,3,42,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_OTC_RESTRICTION,SP_OTC_RESTRICTION(),DAGS,SEQ_LOAD,Call SP,Ready,3,43,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_INDUSTRY_KEY,SP_INDUSTRY_KEY(),DAGS,SEQ_LOAD,Call SP,Ready,3,44,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_PRIMARY_BUSINESS_UNIT,SP_PRIMARY_BUSINESS_UNIT(),DAGS,SEQ_LOAD,Call SP,Ready,3,45,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_SPD_PHYSICIAN_DISPENSING,SP_SPD_PHYSICIAN_DISPENSING(),DAGS,SEQ_LOAD,Call SP,Ready,3,46,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_BACKORDER_RESTRICTION,SP_BACKORDER_RESTRICTION(),DAGS,SEQ_LOAD,Call SP,Ready,3,47,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CLASS_OF_TRADE_LEVEL_THREE,SP_CLASS_OF_TRADE_LEVEL_THREE(),DAGS,SEQ_LOAD,Call SP,Ready,3,48,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_COMMITMENT_LEVEL,SP_COMMITMENT_LEVEL(),DAGS,SEQ_LOAD,Call SP,Ready,3,49,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_PRICING_PROCEDURE,SP_CUSTOMER_PRICING_PROCEDURE(),DAGS,SEQ_LOAD,Call SP,Ready,3,50,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_PRIMARY_BACKORDER_SELECTION,SP_PRIMARY_BACKORDER_SELECTION(),DAGS,SEQ_LOAD,Call SP,Ready,3,51,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CONSIGNMENT_PROGRAM,SP_CONSIGNMENT_PROGRAM(),DAGS,SEQ_LOAD,Call SP,Ready,3,52,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_ITEM_STICKERS_COST_MASKING,SP_ITEM_STICKERS_COST_MASKING(),DAGS,SEQ_LOAD,Call SP,Ready,3,53,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_PAYMENT_TERMS,SP_PAYMENT_TERMS(),DAGS,SEQ_LOAD,Call SP,Ready,3,54,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_PARTNER_FUNCTION_CODE,SP_PARTNER_FUNCTION_CODE(),DAGS,SEQ_LOAD,Call SP,Ready,3,55,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_PARTNER_FUNCTION_RLT,SP_CUSTOMER_PARTNER_FUNCTION_RLT(),DAGS,SEQ_LOAD,Call SP,Ready,3,56,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CLASS_OF_TRADE_LEVEL_TWO,SP_CLASS_OF_TRADE_LEVEL_TWO(),DAGS,SEQ_LOAD,Call SP,Ready,3,57,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_GPO_CLASS_OF_TRADE,SP_GPO_CLASS_OF_TRADE(),DAGS,SEQ_LOAD,Call SP,Ready,3,58,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_CODE,SP_CUSTOMER_CODE(),DAGS,SEQ_LOAD,Call SP,Ready,3,59,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_COMPANY_CODE,SP_CUSTOMER_COMPANY_CODE(),DAGS,SEQ_LOAD,Call SP,Ready,3,60,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_BUSINESS_ACTIVITY,SP_BUSINESS_ACTIVITY(),DAGS,SEQ_LOAD,Call SP,Ready,3,61,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
pharma_pdwcust,customer,dailyload,pharma_pdwcust_customer_dailyload_sqdc,PROJECT_ID,PHM_CONFDIM_CUSTOMER,D1_PHM_CONFDIM_CUSTOMER,SP_CUSTOMER_EDI832_PARAMETER,SP_CUSTOMER_EDI832_PARAMETER(),DAGS,SEQ_LOAD,Call SP,Ready,3,62,045 5 * * *,045 5 * * 0,045 5 * * 0,G-EIT-PharmaDnA-Run@cardinalhealth.com,sa-edna-pharma-data-whse@edc-phmdw-np-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdwstg-pr-cah.iam.gserviceaccount.com,sa-edna-pharma-data-whse@edc-phmdw-pr-cah.iam.gserviceaccount.com,pdw,Y,Pharma-DnA,3,airflow.cardinalhealth.net
